Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,CallNum,JulianDay,TimeAfterSunrise,Area
PBGR,Twelve Mile Lake,12M3,A,Year2,NA,Not Restored,0,Not restored,2,18.7,1,5.4,0,NA,23,-4,89.5
PBGR,Twelve Mile Lake,12M3,B,Year2,NA,Not Restored,0,Not restored,1,20.9,1,10.8,0,NA,46,65,89.5
PBGR,Twelve Mile Lake,12M4,A,Year1,NA,Not restored,0,Not restored,2,17.1,1,1.4,0,NA,8,86,89.5
PBGR,Twelve Mile Lake,12M4,B,Year1,NA,Not restored,0,Not restored,2,21.5,1,1.1,0,NA,27,2,89.5
PBGR,Twelve Mile Lake,12M4,A,Year2,NA,Not Restored,0,Not restored,2,16.8,1,9.9,0,NA,23,79,89.5
PBGR,Twelve Mile Lake,12M4,B,Year2,NA,Not Restored,0,Not restored,1,21.6,0,7.0,0,NA,46,155,89.5
PBGR,Twelve Mile Lake,12M5,A,Year1,NA,Not restored,0,Not restored,2,19.9,1,0.1,0,NA,8,184,89.5
PBGR,Twelve Mile Lake,12M5,B,Year1,NA,Not restored,0,Not restored,2,21.8,1,3.5,0,NA,27,177,89.5
PBGR,Twelve Mile Lake,12M5,A,Year2,NA,Not Restored,0,Not restored,2,22.8,2,3.4,0,NA,22,306,89.5
PBGR,Twelve Mile Lake,12M5,B,Year2,NA,Not Restored,0,Not restored,1,21.4,0,10.7,0,NA,46,-16,89.5
PBGR,Ventura Marsh,VEN1,A,Year1,NA,Restored,4,1-5 years,1,25.1,0,4.2,100,NA,16,406,206.8
PBGR,Ventura Marsh,VEN1,B,Year1,352,Restored,4,1-5 years,1,17.1,0,0.0,100,1,33,5,206.8
PBGR,Ventura Marsh,VEN1,A,Year2,NA,Restored,5,1-5 years,1,16.2,0,5.2,100,NA,19,269,206.8
PBGR,Ventura Marsh,VEN1,B,Year2,NA,Restored,5,1-5 years,2,23.8,2,0.0,100,NA,49,162,206.8
PBGR,Ventura Marsh,VEN2,A,Year1,37,Restored,4,1-5 years,1,22.2,0,3.7,85,3,16,319,206.8
PBGR,Ventura Marsh,VEN2,A,Year1,144,Restored,4,1-5 years,1,22.2,0,3.7,85,1,16,319,206.8
PBGR,Ventura Marsh,VEN2,B,Year1,117,Restored,4,1-5 years,1,17.3,1,0.0,85,2,33,96,206.8
PBGR,Ventura Marsh,VEN2,B,Year1,72,Restored,4,1-5 years,1,17.3,1,0.0,85,1,33,96,206.8
PBGR,Ventura Marsh,VEN2,A,Year2,300,Restored,5,1-5 years,1,18.3,1,2.6,55,1,21,-8,206.8
PBGR,Ventura Marsh,VEN2,A,Year2,70,Restored,5,1-5 years,1,18.3,1,2.6,55,1,21,-8,206.8
PBGR,Ventura Marsh,VEN2,A,Year2,150,Restored,5,1-5 years,1,18.3,1,2.6,55,3,21,-8,206.8
PBGR,Ventura Marsh,VEN2,B,Year2,NA,Restored,5,1-5 years,2,24.2,2,1.7,50,NA,49,248,206.8
PBGR,Ventura Marsh,VEN3,A,Year1,231,Restored,4,1-5 years,1,18.1,0,3.9,40,4,16,-23,206.8
PBGR,Ventura Marsh,VEN3,B,Year1,56,Restored,4,1-5 years,1,21.1,0,6.7,40,4,33,406,206.8
PBGR,Ventura Marsh,VEN3,B,Year1,123,Restored,4,1-5 years,1,21.1,0,6.7,40,1,33,406,206.8
PBGR,Ventura Marsh,VEN3,A,Year2,167,Restored,5,1-5 years,1,16.9,1,3.7,15,1,23,63,206.8
PBGR,Ventura Marsh,VEN3,B,Year2,50,Restored,5,1-5 years,2,24.5,2,8.0,25,2,49,283,206.8
PBGR,Ventura Marsh,VEN3,B,Year2,50,Restored,5,1-5 years,2,24.5,2,8.0,25,2,49,283,206.8
PBGR,Ventura Marsh,VEN4,A,Year1,NA,Restored,4,1-5 years,1,16.5,0,0.0,90,NA,16,67,206.8
PBGR,Ventura Marsh,VEN4,B,Year1,NA,Restored,4,1-5 years,1,21.3,0,2.7,90,NA,33,362,206.8
PBGR,Ventura Marsh,VEN4,A,Year2,NA,Restored,5,1-5 years,1,18.2,0,3.6,85,NA,23,196,206.8
PBGR,Ventura Marsh,VEN4,B,Year2,NA,Restored,5,1-5 years,2,26.1,2,8.3,50,NA,49,348,206.8
PBGR,Ventura Marsh,VEN5,A,Year1,NA,Restored,4,1-5 years,1,18.3,0,4.4,80,NA,16,162,206.8
PBGR,Ventura Marsh,VEN5,B,Year1,NA,Restored,4,1-5 years,1,18.8,0,5.0,80,NA,33,286,206.8
PBGR,Ventura Marsh,VEN5,A,Year2,NA,Restored,5,1-5 years,1,17.2,0,2.8,50,NA,23,112,206.8
PBGR,Ventura Marsh,VEN5,B,Year2,NA,Restored,5,1-5 years,2,27,2,0.0,100,NA,49,383,206.8
PBGR,Virgin Lake,VL1,A,Year1,70,Restored,5,1-5 years,1,21.8,1,3.1,45,1,20,260,89.1
PBGR,Virgin Lake,VL1,B,Year1,57,Restored,5,1-5 years,1,19.2,0,0.0,45,3,39,163,89.1
PBGR,Virgin Lake,VL1,B,Year1,177,Restored,5,1-5 years,1,19.2,0,0.0,45,4,39,163,89.1
PBGR,Virgin Lake,VL1,A,Year2,400,Restored,6,6-11 years,1,13.8,0,0.0,10,1,1,-27,89.1
PBGR,Virgin Lake,VL1,A,Year2,47,Restored,6,6-11 years,1,13.8,0,0.0,10,1,1,-27,89.1
PBGR,Virgin Lake,VL1,A,Year2,35,Restored,6,6-11 years,1,13.8,0,0.0,10,1,1,-27,89.1
PBGR,Virgin Lake,VL1,B,Year2,200,Restored,6,6-11 years,2,15.8,1,0.0,45,2,27,16,89.1
PBGR,Virgin Lake,VL2,A,Year1,NA,Restored,5,1-5 years,1,20.8,0,13.2,0,NA,20,175,89.1
PBGR,Virgin Lake,VL2,B,Year1,359,Restored,5,1-5 years,1,18,0,0.0,0,1,39,-13,89.1
PBGR,Virgin Lake,VL2,A,Year2,118,Restored,6,6-11 years,1,12.6,0,0.0,0,1,1,10,89.1
PBGR,Virgin Lake,VL2,B,Year2,400,Restored,6,6-11 years,2,17.3,1,0.0,0,1,27,83,89.1
PBGR,Virgin Lake,VL3,A,Year1,196,Restored,5,1-5 years,1,19.3,0,1.3,50,4,20,82,89.1
PBGR,Virgin Lake,VL3,B,Year1,64,Restored,5,1-5 years,1,20.7,0,0.0,45,3,39,208,89.1
PBGR,Virgin Lake,VL3,A,Year2,NA,Restored,6,6-11 years,1,20.7,0,0.0,10,NA,1,286,89.1
PBGR,Virgin Lake,VL3,B,Year2,200,Restored,6,6-11 years,2,17.1,1,1.6,10,1,27,-8,89.1
PBGR,Virgin Lake,VL3,B,Year2,250,Restored,6,6-11 years,2,17.1,1,1.6,10,1,27,-8,89.1
PBGR,Virgin Lake,VL3,B,Year2,200,Restored,6,6-11 years,2,17.1,1,1.6,10,1,27,-8,89.1
PBGR,Virgin Lake,VL4,A,Year1,NA,Restored,5,1-5 years,1,23.8,0,3.7,29,NA,20,360,89.1
PBGR,Virgin Lake,VL4,B,Year1,209,Restored,5,1-5 years,1,15.9,0,0.0,20,1,39,65,89.1
PBGR,Virgin Lake,VL4,B,Year1,149,Restored,5,1-5 years,1,15.9,0,0.0,20,1,39,65,89.1
PBGR,Virgin Lake,VL4,A,Year2,150,Restored,6,6-11 years,1,12.1,0,0.0,10,1,1,85,89.1
PBGR,Virgin Lake,VL4,B,Year2,85,Restored,6,6-11 years,2,18.7,1,0.0,10,2,27,111,89.1
PBGR,Virgin Lake,VL4,B,Year2,100,Restored,6,6-11 years,2,18.7,1,0.0,10,2,27,111,89.1
PBGR,Virgin Lake,VL4,B,Year2,25,Restored,6,6-11 years,2,18.7,1,0.0,10,4,27,111,89.1
PBGR,Virgin Lake,VL5,A,Year1,NA,Restored,5,1-5 years,1,21,0,0.0,45,NA,20,-5,89.1
PBGR,Virgin Lake,VL5,B,Year1,NA,Restored,5,1-5 years,1,22,0,3.5,45,NA,39,284,89.1
PBGR,Virgin Lake,VL5,A,Year2,75,Restored,6,6-11 years,1,20.8,0,0.0,35,1,1,197,89.1
PBGR,Virgin Lake,VL5,A,Year2,300,Restored,6,6-11 years,1,20.8,0,0.0,35,1,1,197,89.1
PBGR,Virgin Lake,VL5,B,Year2,NA,Restored,6,6-11 years,2,17.7,0,0.0,100,NA,27,211,89.1
PBGR,West Hottes Lake,WHOTT1,A,Year1,NA,Restored,2,1-5 years,2,21,0,5.6,0,NA,20,7,72.6
PBGR,West Hottes Lake,WHOTT1,B,Year1,400,Restored,2,1-5 years,2,20.8,2,5.3,0,1,36,106,72.6
PBGR,West Hottes Lake,WHOTT1,B,Year1,250,Restored,2,1-5 years,2,20.8,2,5.3,0,1,36,106,72.6
PBGR,West Hottes Lake,WHOTT1,A,Year2,175,Restored,3,1-5 years,2,20,0,7.4,0,1,6,164,72.6
PBGR,West Hottes Lake,WHOTT1,B,Year2,200,Restored,3,1-5 years,1,19,0,2.7,0,1,29,90,72.6
PBGR,West Hottes Lake,WHOTT2,A,Year1,41,Restored,2,1-5 years,2,23.8,0,3.1,0,3,20,-18,72.6
PBGR,West Hottes Lake,WHOTT2,A,Year1,338,Restored,2,1-5 years,2,23.8,0,3.1,0,1,20,-18,72.6
PBGR,West Hottes Lake,WHOTT2,A,Year1,210,Restored,2,1-5 years,2,23.8,0,3.1,0,1,20,-18,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year1,35,Restored,2,1-5 years,2,20.5,2,6.4,0,1,36,84,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year1,60,Restored,2,1-5 years,2,20.5,2,6.4,0,1,36,84,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year1,330,Restored,2,1-5 years,2,20.5,2,6.4,0,3,36,84,72.6
PBGR,West Hottes Lake,WHOTT2,A,Year2,200,Restored,3,1-5 years,2,21.4,0,8.6,0,4,6,193,72.6
PBGR,West Hottes Lake,WHOTT2,A,Year2,312,Restored,3,1-5 years,2,21.4,0,8.6,0,4,6,193,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year2,300,Restored,3,1-5 years,1,18.7,1,2.7,0,1,29,63,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year2,325,Restored,3,1-5 years,1,18.7,1,2.7,0,1,29,63,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year2,80,Restored,3,1-5 years,1,18.7,1,2.7,0,1,29,63,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year2,160,Restored,3,1-5 years,1,18.7,1,2.7,0,1,29,63,72.6
PBGR,West Hottes Lake,WHOTT2,B,Year2,199,Restored,3,1-5 years,1,18.7,1,2.7,0,1,29,63,72.6
PBGR,West Hottes Lake,WHOTT3,A,Year1,17,Restored,2,1-5 years,2,22.8,0,2.9,25,1,20,179,72.6
PBGR,West Hottes Lake,WHOTT3,A,Year1,20,Restored,2,1-5 years,2,22.8,0,2.9,25,1,20,179,72.6
PBGR,West Hottes Lake,WHOTT3,A,Year1,60,Restored,2,1-5 years,2,22.8,0,2.9,25,1,20,179,72.6
PBGR,West Hottes Lake,WHOTT3,B,Year1,NA,Restored,2,1-5 years,2,20.1,2,2.1,60,NA,36,8,72.6
PBGR,West Hottes Lake,WHOTT3,A,Year2,100,Restored,3,1-5 years,2,23.3,1,5.8,70,1,6,263,72.6
PBGR,West Hottes Lake,WHOTT3,B,Year2,50,Restored,3,1-5 years,1,18.1,1,0.0,40,1,29,-24,72.6
PBGR,West Hottes Lake,WHOTT3,B,Year2,15,Restored,3,1-5 years,1,18.1,1,0.0,40,1,29,-24,72.6
PBGR,West Hottes Lake,WHOTT3,B,Year2,80,Restored,3,1-5 years,1,18.1,1,0.0,40,2,29,-24,72.6
PBGR,West Hottes Lake,WHOTT4,A,Year1,69,Restored,2,1-5 years,2,20.2,0,6.7,0,1,20,102,72.6
PBGR,West Hottes Lake,WHOTT4,A,Year1,140,Restored,2,1-5 years,2,20.2,0,6.7,0,1,20,102,72.6
PBGR,West Hottes Lake,WHOTT4,A,Year1,67,Restored,2,1-5 years,2,20.2,0,6.7,0,1,20,102,72.6
PBGR,West Hottes Lake,WHOTT4,A,Year1,105,Restored,2,1-5 years,2,20.2,0,6.7,0,4,20,102,72.6
PBGR,West Hottes Lake,WHOTT4,B,Year1,60,Restored,2,1-5 years,2,21.7,2,4.6,5,1,36,193,72.6
PBGR,West Hottes Lake,WHOTT4,A,Year2,NA,Restored,3,1-5 years,2,20.7,0,4.1,0,NA,6,99,72.6
PBGR,West Hottes Lake,WHOTT4,B,Year2,NA,Restored,3,1-5 years,1,21.6,1,2.0,0,NA,29,116,72.6
PBGR,West Hottes Lake,WHOTT5,A,Year1,90,Restored,2,1-5 years,2,19.4,0,0.0,0,3,20,74,72.6
PBGR,West Hottes Lake,WHOTT5,B,Year1,NA,Restored,2,1-5 years,2,21.4,2,0.0,10,NA,36,171,72.6
PBGR,West Hottes Lake,WHOTT5,A,Year2,NA,Restored,3,1-5 years,2,20.4,0,1.8,0,NA,6,70,72.6
PBGR,West Hottes Lake,WHOTT5,B,Year2,34,Restored,3,1-5 years,1,21.8,1,0.0,10,1,29,187,72.6
PBGR,West Slough,WSLO1,A,Year1,78,Restored,4,1-5 years,2,19.1,1,3.1,5,1,3,101,21.3
PBGR,West Slough,WSLO1,A,Year1,75,Restored,4,1-5 years,2,19.1,1,3.1,5,3,3,101,21.3
PBGR,West Slough,WSLO1,A,Year1,239,Restored,4,1-5 years,2,19.1,1,3.1,5,3,3,101,21.3
PBGR,West Slough,WSLO1,B,Year1,90,Restored,4,1-5 years,2,18.3,2,3.2,5,1,23,98,21.3
PBGR,West Slough,WSLO1,B,Year1,330,Restored,4,1-5 years,2,18.3,2,3.2,5,1,23,98,21.3
PBGR,West Slough,WSLO1,B,Year1,120,Restored,4,1-5 years,2,18.3,2,3.2,5,1,23,98,21.3
PBGR,West Slough,WSLO1,B,Year1,140,Restored,4,1-5 years,2,18.3,2,3.2,5,1,23,98,21.3
PBGR,West Slough,WSLO1,A,Year2,161,Restored,5,1-5 years,2,23.1,0,5.5,0,1,5,306,21.3
PBGR,West Slough,WSLO1,A,Year2,180,Restored,5,1-5 years,2,23.1,0,5.5,0,1,5,306,21.3
PBGR,West Slough,WSLO1,A,Year2,50,Restored,5,1-5 years,2,23.1,0,5.5,0,2,5,306,21.3
PBGR,West Slough,WSLO1,B,Year2,150,Restored,5,1-5 years,1,21.1,0,8.5,15,1,31,301,21.3
PBGR,West Slough,WSLO1,B,Year2,59,Restored,5,1-5 years,1,21.1,0,8.5,15,1,31,301,21.3
PBGR,West Slough,WSLO1,B,Year2,57,Restored,5,1-5 years,1,21.1,0,8.5,15,1,31,301,21.3
PBGR,West Slough,WSLO2,A,Year1,NA,Restored,4,1-5 years,2,20.1,1,3.1,0,NA,3,194,21.3
PBGR,West Slough,WSLO2,B,Year1,NA,Restored,4,1-5 years,2,17.4,2,2.8,5,NA,23,0,21.3
PBGR,West Slough,WSLO2,A,Year2,200,Restored,5,1-5 years,2,23.6,0,3.5,10,1,5,275,21.3
PBGR,West Slough,WSLO2,B,Year2,61,Restored,5,1-5 years,1,20.5,0,7.6,20,1,31,378,21.3
PBGR,West Slough,WSLO2,B,Year2,82,Restored,5,1-5 years,1,20.5,0,7.6,20,1,31,378,21.3
PBGR,West Slough,WSLO3,A,Year1,NA,Restored,4,1-5 years,2,19.5,2,3.1,0,NA,3,-1,21.3
PBGR,West Slough,WSLO3,B,Year1,NA,Restored,4,1-5 years,2,20.6,1,1.8,5,NA,23,180,21.3
PBGR,West Slough,WSLO3,A,Year2,NA,Restored,5,1-5 years,2,24.4,0,4.5,0,NA,5,366,21.3
PBGR,West Slough,WSLO3,B,Year2,90,Restored,5,1-5 years,1,18,0,2.2,15,3,31,259,21.3
PBGR,West Slough,WSLO3,B,Year2,90,Restored,5,1-5 years,1,18,0,2.2,15,1,31,259,21.3
PBGR,West Slough,WSLO3,B,Year2,143,Restored,5,1-5 years,1,18,0,2.2,15,4,31,259,21.3
PBGR,West Slough,WSLO3,B,Year2,150,Restored,5,1-5 years,1,18,0,2.2,15,4,31,259,21.3
PBGR,West Swan Lake,WSWAN1,A,Year1,NA,Not restored,0,Not restored,2,18,0,4.0,1,NA,7,270,333.3
PBGR,West Swan Lake,WSWAN1,B,Year1,NA,Not restored,0,Not restored,2,17.9,1,4.6,5,NA,28,174,333.3
PBGR,West Swan Lake,WSWAN1,A,Year2,NA,Not Restored,0,Not restored,2,17,0,4.6,0,NA,26,215,333.3
PBGR,West Swan Lake,WSWAN1,B,Year2,NA,Not Restored,0,Not restored,1,25.2,2,4.7,10,NA,49,264,333.3
PBGR,West Swan Lake,WSWAN2,A,Year1,NA,Not restored,0,Not restored,2,15.8,0,5.7,0,NA,7,202,333.3
PBGR,West Swan Lake,WSWAN2,B,Year1,NA,Not restored,0,Not restored,2,19,0,3.2,0,NA,28,106,333.3
PBGR,West Swan Lake,WSWAN2,A,Year2,NA,Not Restored,0,Not restored,2,17.9,0,6.6,0,NA,26,189,333.3
PBGR,West Swan Lake,WSWAN2,B,Year2,NA,Not Restored,0,Not restored,1,24.3,1,9.5,0,NA,49,201,333.3
PBGR,West Swan Lake,WSWAN3,A,Year1,NA,Not restored,0,Not restored,2,17.5,0,1.4,0,NA,7,171,333.3
PBGR,West Swan Lake,WSWAN3,B,Year1,NA,Not restored,0,Not restored,2,16.9,0,2.3,0,NA,28,77,333.3
PBGR,West Swan Lake,WSWAN3,A,Year2,NA,Not Restored,0,Not restored,2,15.7,0,4.4,0,NA,26,167,333.3
PBGR,West Swan Lake,WSWAN3,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,12.4,0,NA,49,176,333.3
PBGR,West Swan Lake,WSWAN4,A,Year1,NA,Not restored,0,Not restored,2,14.8,0,3.1,0,NA,7,9,333.3
PBGR,West Swan Lake,WSWAN4,B,Year1,NA,Not restored,0,Not restored,2,21.6,0,4.7,0,NA,28,282,333.3
PBGR,West Swan Lake,WSWAN4,A,Year2,NA,Not Restored,0,Not restored,2,16.8,1,2.5,0,NA,26,8,333.3
PBGR,West Swan Lake,WSWAN4,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,7.8,0,NA,49,73,333.3
PBGR,West Swan Lake,WSWAN5,A,Year1,NA,Not restored,0,Not restored,2,15.1,0,2.9,0,NA,7,84,333.3
PBGR,West Swan Lake,WSWAN5,B,Year1,NA,Not restored,0,Not restored,2,17.6,0,1.6,0,NA,28,-2,333.3
PBGR,West Swan Lake,WSWAN5,A,Year2,NA,Not Restored,0,Not restored,2,15.1,1,7.4,0,NA,26,76,333.3
PBGR,West Swan Lake,WSWAN5,B,Year2,NA,Not Restored,0,Not restored,1,23.8,1,10.8,0,NA,49,45,333.3
VIRA,Big Wall Lake,BW1,A,Year1,NA,Restored,10,6-11 years,1,16.1,0,7.3,40,NA,5,112,350.1
VIRA,Big Wall Lake,BW1,B,Year1,NA,Restored,10,6-11 years,1,20.7,0,2.6,45,NA,28,181,350.1
VIRA,Big Wall Lake,BW1,A,Year2,47,Restored,11,6-11 years,1,20.2,1,4.1,35,1,17,-11,350.1
VIRA,Big Wall Lake,BW1,B,Year2,30,Restored,11,6-11 years,2,23.2,1,2.4,30,2,40,175,350.1
VIRA,Big Wall Lake,BW1,B,Year2,10,Restored,11,6-11 years,2,23.2,1,2.4,30,2,40,175,350.1
VIRA,Big Wall Lake,BW2,A,Year1,33,Restored,10,6-11 years,1,15.5,0,4.0,45,1,5,-19,350.1
VIRA,Big Wall Lake,BW2,B,Year1,26,Restored,10,6-11 years,1,21.2,0,2.6,28,2,28,310,350.1
VIRA,Big Wall Lake,BW2,A,Year2,48,Restored,11,6-11 years,1,21.5,2,2.7,30,2,17,298,350.1
VIRA,Big Wall Lake,BW2,B,Year2,NA,Restored,11,6-11 years,2,26.6,1,5.5,25,NA,40,383,350.1
VIRA,Big Wall Lake,BW3,A,Year1,NA,Restored,10,6-11 years,1,20.7,0,5.0,45,NA,5,362,350.1
VIRA,Big Wall Lake,BW3,B,Year1,NA,Restored,10,6-11 years,1,16.5,0,0.0,55,NA,28,-23,350.1
VIRA,Big Wall Lake,BW3,A,Year2,NA,Restored,11,6-11 years,1,22.8,1,3.4,45,NA,17,183,350.1
VIRA,Big Wall Lake,BW3,B,Year2,NA,Restored,11,6-11 years,2,23.9,1,0.0,50,NA,40,98,350.1
VIRA,Big Wall Lake,BW4,A,Year1,NA,Restored,10,6-11 years,1,18.6,0,4.9,45,NA,5,184,350.1
VIRA,Big Wall Lake,BW4,B,Year1,NA,Restored,10,6-11 years,1,19.9,0,1.3,60,NA,28,111,350.1
VIRA,Big Wall Lake,BW4,A,Year2,NA,Restored,11,6-11 years,1,21.6,1,1.9,60,NA,17,18,350.1
VIRA,Big Wall Lake,BW4,B,Year2,NA,Restored,11,6-11 years,2,27.2,1,0.0,70,NA,40,198,350.1
VIRA,Big Wall Lake,BW5,A,Year1,NA,Restored,10,6-11 years,1,19.3,0,3.3,55,NA,5,269,350.1
VIRA,Big Wall Lake,BW5,B,Year1,14,Restored,10,6-11 years,1,19,0,0.0,55,1,28,70,350.1
VIRA,Big Wall Lake,BW5,B,Year1,43,Restored,10,6-11 years,1,19,0,0.0,55,1,28,70,350.1
VIRA,Big Wall Lake,BW5,B,Year1,26,Restored,10,6-11 years,1,19,0,0.0,55,2,28,70,350.1
VIRA,Big Wall Lake,BW5,A,Year2,16,Restored,11,6-11 years,1,21.2,1,2.4,50,2,17,97,350.1
VIRA,Big Wall Lake,BW5,B,Year2,20,Restored,11,6-11 years,2,28.2,1,1.3,50,2,40,276,350.1
VIRA,Burr Oak Lake,BURR1,A,Year1,NA,Restored,7,6-11 years,2,26.9,0,2.5,70,NA,17,189,42.2
VIRA,Burr Oak Lake,BURR1,B,Year1,NA,Restored,7,6-11 years,2,20.8,1,0.0,60,NA,31,309,42.2
VIRA,Burr Oak Lake,BURR1,A,Year2,NA,Restored,8,6-11 years,2,17.8,0,0.0,40,NA,5,170,42.2
VIRA,Burr Oak Lake,BURR1,B,Year2,NA,Restored,8,6-11 years,1,15.5,0,2.5,25,NA,31,166,42.2
VIRA,Burr Oak Lake,BURR2,A,Year1,5,Restored,7,6-11 years,2,20.7,0,2.1,70,2,17,106,42.2
VIRA,Burr Oak Lake,BURR2,B,Year1,8,Restored,7,6-11 years,2,18.2,1,2.3,50,2,31,277,42.2
VIRA,Burr Oak Lake,BURR2,A,Year2,3,Restored,8,6-11 years,2,17,0,0.0,40,1,5,75,42.2
VIRA,Burr Oak Lake,BURR2,A,Year2,15,Restored,8,6-11 years,2,17,0,0.0,40,2,5,75,42.2
VIRA,Burr Oak Lake,BURR2,B,Year2,60,Restored,8,6-11 years,1,15.6,0,0.0,30,2,31,79,42.2
VIRA,Burr Oak Lake,BURR2,B,Year2,30,Restored,8,6-11 years,1,15.6,0,0.0,30,2,31,79,42.2
VIRA,Burr Oak Lake,BURR2,B,Year2,25,Restored,8,6-11 years,1,15.6,0,0.0,30,1,31,79,42.2
VIRA,Burr Oak Lake,BURR3,A,Year1,NA,Restored,7,6-11 years,2,21.5,0,0.8,60,NA,17,10,42.2
VIRA,Burr Oak Lake,BURR3,B,Year1,NA,Restored,7,6-11 years,2,19.6,3,0.0,55,NA,35,10,42.2
VIRA,Burr Oak Lake,BURR3,A,Year2,NA,Restored,8,6-11 years,2,18,0,0.0,75,NA,5,-13,42.2
VIRA,Burr Oak Lake,BURR3,B,Year2,55,Restored,8,6-11 years,1,17.3,0,0.0,50,2,31,-10,42.2
VIRA,D.U. Marsh,DU1,A,Year1,NA,Restored,5,1-5 years,1,12.9,0,0.0,0,NA,21,-29,35.1
VIRA,D.U. Marsh,DU1,B,Year1,NA,Restored,5,1-5 years,1,18.8,1,0.0,0,NA,36,80,35.1
VIRA,D.U. Marsh,DU1,A,Year2,NA,Restored,6,6-11 years,1,15.5,0,3.5,0,NA,5,-27,35.1
VIRA,D.U. Marsh,DU1,B,Year2,NA,Restored,6,6-11 years,2,13.3,1,0.0,0,NA,31,76,35.1
VIRA,D.U. Marsh,DU2,A,Year1,NA,Restored,5,1-5 years,1,20.6,0,3.1,25,NA,21,261,35.1
VIRA,D.U. Marsh,DU2,B,Year1,NA,Restored,5,1-5 years,1,19,1,4.7,20,NA,36,188,35.1
VIRA,D.U. Marsh,DU2,A,Year2,120,Restored,6,6-11 years,1,21,0,8.3,20,2,5,282,35.1
VIRA,D.U. Marsh,DU2,A,Year2,61,Restored,6,6-11 years,1,21,0,8.3,20,2,5,282,35.1
VIRA,D.U. Marsh,DU2,B,Year2,35,Restored,6,6-11 years,2,15.4,1,0.0,50,2,31,173,35.1
VIRA,D.U. Marsh,DU3,A,Year1,NA,Restored,5,1-5 years,1,17.5,0,0.0,90,NA,21,116,35.1
VIRA,D.U. Marsh,DU3,B,Year1,45,Restored,5,1-5 years,1,21.8,2,0.0,90,2,36,354,35.1
VIRA,D.U. Marsh,DU3,B,Year1,30,Restored,5,1-5 years,1,21.8,2,0.0,90,1,36,354,35.1
VIRA,D.U. Marsh,DU3,B,Year1,20,Restored,5,1-5 years,1,21.8,2,0.0,90,1,36,354,35.1
VIRA,D.U. Marsh,DU3,A,Year2,3,Restored,6,6-11 years,1,18.8,0,4.6,70,2,5,196,35.1
VIRA,D.U. Marsh,DU3,B,Year2,2,Restored,6,6-11 years,2,18.5,0,0.0,85,2,31,266,35.1
VIRA,D.U. Marsh,DU3,B,Year2,3,Restored,6,6-11 years,2,18.5,0,0.0,85,2,31,266,35.1
VIRA,D.U. Marsh,DU3,B,Year2,5,Restored,6,6-11 years,2,18.5,0,0.0,85,2,31,266,35.1
VIRA,D.U. Marsh,DU3,B,Year2,10,Restored,6,6-11 years,2,18.5,0,0.0,85,1,31,266,35.1
VIRA,D.U. Marsh,DU4,A,Year1,59,Restored,5,1-5 years,1,24,0,0.0,85,2,21,375,35.1
VIRA,D.U. Marsh,DU4,A,Year1,28,Restored,5,1-5 years,1,24,0,0.0,85,2,21,375,35.1
VIRA,D.U. Marsh,DU4,A,Year1,40,Restored,5,1-5 years,1,24,0,0.0,85,2,21,375,35.1
VIRA,D.U. Marsh,DU4,A,Year1,75,Restored,5,1-5 years,1,24,0,0.0,85,2,21,375,35.1
VIRA,D.U. Marsh,DU4,A,Year1,34,Restored,5,1-5 years,1,24,0,0.0,85,1,21,375,35.1
VIRA,D.U. Marsh,DU4,B,Year1,14,Restored,5,1-5 years,1,21,2,0.0,85,2,36,-14,35.1
VIRA,D.U. Marsh,DU4,B,Year1,25,Restored,5,1-5 years,1,21,2,0.0,85,2,36,-14,35.1
VIRA,D.U. Marsh,DU4,B,Year1,18,Restored,5,1-5 years,1,21,2,0.0,85,2,36,-14,35.1
VIRA,D.U. Marsh,DU4,B,Year1,16,Restored,5,1-5 years,1,21,2,0.0,85,2,36,-14,35.1
VIRA,D.U. Marsh,DU4,A,Year2,26,Restored,6,6-11 years,1,16,0,2.3,75,2,5,65,35.1
VIRA,D.U. Marsh,DU4,A,Year2,17,Restored,6,6-11 years,1,16,0,2.3,75,2,5,65,35.1
VIRA,D.U. Marsh,DU4,A,Year2,15,Restored,6,6-11 years,1,16,0,2.3,75,1,5,65,35.1
VIRA,D.U. Marsh,DU4,B,Year2,13,Restored,6,6-11 years,2,16.9,1,0.0,90,2,31,6,35.1
VIRA,D.U. Marsh,DU4,B,Year2,9,Restored,6,6-11 years,2,16.9,1,0.0,90,2,31,6,35.1
VIRA,D.U. Marsh,DU4,B,Year2,16,Restored,6,6-11 years,2,16.9,1,0.0,90,2,31,6,35.1
VIRA,D.U. Marsh,DU4,B,Year2,11,Restored,6,6-11 years,2,16.9,1,0.0,90,2,31,6,35.1
